zip_name,median_household_income,medincome_total,medincome_under25,medincome_2544,medincome_4564,medincome_65plus,state_fips_code,zip_code
ZCTA5 72205,49690,49690,37683,57640,54492,41406,05,72205
ZCTA5 72206,37310,37310,30446,38200,45543,30305,05,72206
ZCTA5 72207,77636,77636,43466,71028,93135,85833,05,72207
ZCTA5 72209,37216,37216,22535,34294,42796,29125,05,72209
ZCTA5 72210,54989,54989,20547,54191,77887,44338,05,72210
ZCTA5 72211,64168,64168,25225,63357,81442,56250,05,72211
ZCTA5 72212,103255,103255,22262,104232,125700,94943,05,72212
ZCTA5 72223,96692,96692,25495,79261,147051,70985,05,72223
ZCTA5 72227,73500,73500,39288,69583,103315,55610,05,72227
ZCTA5 72301,33159,33159,26140,34844,35850,29123,05,72301
ZCTA5 72311,24545,24545,-666666666,-666666666,23594,-666666666,05,72311
ZCTA5 72315,41674,41674,32331,41864,51752,35887,05,72315
ZCTA5 72320,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72320
ZCTA5 72321,53438,53438,-666666666,59750,80500,-666666666,05,72321
ZCTA5 72322,20833,20833,-666666666,-666666666,13542,27500,05,72322
ZCTA5 72324,50386,50386,-666666666,54519,50946,34337,05,72324
ZCTA5 72325,39306,39306,-666666666,-666666666,-666666666,-666666666,05,72325
ZCTA5 72326,41771,41771,-666666666,46500,37273,43011,05,72326
ZCTA5 72327,35875,35875,-666666666,31058,57917,22250,05,72327
ZCTA5 72328,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72328
ZCTA5 72329,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72329
ZCTA5 72330,42431,42431,41250,-666666666,39464,93036,05,72330
ZCTA5 72331,35559,35559,-666666666,39750,36786,23929,05,72331
ZCTA5 72332,15179,15179,-666666666,15729,-666666666,-666666666,05,72332
ZCTA5 72333,28438,28438,-666666666,47125,-666666666,15625,05,72333
ZCTA5 72335,35147,35147,23800,39205,38390,30841,05,72335
ZCTA5 72338,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72338
ZCTA5 72339,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72339
ZCTA5 72340,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72340
ZCTA5 72341,35500,35500,-666666666,35750,33542,53382,05,72341
ZCTA5 72342,24659,24659,-666666666,29215,14727,43281,05,72342
ZCTA5 72346,24063,24063,-666666666,-666666666,15726,34444,05,72346
ZCTA5 72347,41406,41406,-666666666,41029,44911,-666666666,05,72347
ZCTA5 72348,34327,34327,-666666666,40032,40240,29444,05,72348
ZCTA5 72350,30150,30150,-666666666,24375,35625,22083,05,72350
ZCTA5 72351,30357,30357,-666666666,48125,30521,21944,05,72351
ZCTA5 72353,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72353
ZCTA5 72354,36942,36942,-666666666,36546,61154,30568,05,72354
ZCTA5 72355,50208,50208,-666666666,77036,69286,30863,05,72355
ZCTA5 72358,23224,23224,-666666666,24267,19890,30288,05,72358
ZCTA5 72359,33478,33478,-666666666,34565,58365,-666666666,05,72359
ZCTA5 72360,23692,23692,2499,22434,21250,27538,05,72360
ZCTA5 72364,64516,64516,35071,66445,80357,50156,05,72364
ZCTA5 72365,24947,24947,24333,19213,27426,25764,05,72365
ZCTA5 72366,32932,32932,2499,32845,29783,36786,05,72366
ZCTA5 72367,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72367
ZCTA5 72368,46910,46910,2499,51379,61250,35125,05,72368
ZCTA5 72370,31190,31190,35833,32614,32917,24303,05,72370
ZCTA5 72372,39643,39643,53942,49063,58558,20819,05,72372
ZCTA5 72373,23601,23601,-666666666,27885,25750,23125,05,72373
ZCTA5 72374,-666666666,-666666666,-666666666,-666666666,82500,-666666666,05,72374
ZCTA5 72376,45913,45913,-666666666,21738,57756,31580,05,72376
ZCTA5 72377,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72377
ZCTA5 72379,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72379
ZCTA5 72383,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72383
ZCTA5 72384,25278,25278,-666666666,19926,25227,36016,05,72384
ZCTA5 72386,51276,51276,44861,34722,71932,22885,05,72386
ZCTA5 72389,43929,43929,-666666666,32614,78684,-666666666,05,72389
ZCTA5 72390,25188,25188,-666666666,26953,26188,21750,05,72390
ZCTA5 72392,36917,36917,-666666666,45625,36875,27679,05,72392
ZCTA5 72394,32550,32550,-666666666,57917,32727,27813,05,72394
ZCTA5 72395,61429,61429,-666666666,72917,50625,50769,05,72395
ZCTA5 72396,49677,49677,37361,57393,67846,32428,05,72396
ZCTA5 72401,42218,42218,17371,44518,51747,39341,05,72401
ZCTA5 72404,61592,61592,28850,77576,77567,42074,05,72404
ZCTA5 72410,33594,33594,-666666666,33438,43750,30625,05,72410
ZCTA5 72411,40121,40121,71250,41667,56250,27500,05,72411
ZCTA5 72412,-666666666,-666666666,-666666666,-666666666,-666666666,29000,05,72412
ZCTA5 72413,39464,39464,21875,63000,39479,48625,05,72413
ZCTA5 72414,-666666666,-666666666,-666666666,116000,-666666666,28500,05,72414
ZCTA5 72415,42500,42500,32083,56250,53750,25750,05,72415
ZCTA5 72416,53080,53080,30313,53699,66974,42660,05,72416
ZCTA5 72417,46476,46476,42647,47075,74625,29604,05,72417
ZCTA5 72419,43625,43625,-666666666,43264,42813,48125,05,72419
ZCTA5 72421,25909,25909,-666666666,34559,24148,17750,05,72421
ZCTA5 72422,37550,37550,28177,43512,50385,17205,05,72422
ZCTA5 72424,-666666666,-666666666,-666666666,49792,-666666666,-666666666,05,72424
ZCTA5 72425,38750,38750,-666666666,59018,-666666666,26705,05,72425
ZCTA5 72426,51429,51429,-666666666,-666666666,77917,25000,05,72426
ZCTA5 72427,20000,20000,-666666666,31150,18879,15417,05,72427
ZCTA5 72428,60000,60000,-666666666,-666666666,49063,-666666666,05,72428
ZCTA5 72429,47500,47500,-666666666,45000,44167,52857,05,72429
ZCTA5 72430,31210,31210,-666666666,31815,35714,14732,05,72430
ZCTA5 72431,31786,31786,-666666666,41964,30781,31000,05,72431
ZCTA5 72432,44231,44231,63667,27303,51125,43950,05,72432
ZCTA5 72433,34345,34345,28594,51369,38355,24083,05,72433
ZCTA5 72434,33750,33750,26677,44531,38839,29079,05,72434
ZCTA5 72435,42344,42344,-666666666,46429,76563,29423,05,72435
ZCTA5 72436,51983,51983,-666666666,-666666666,61111,39125,05,72436
ZCTA5 72437,47222,47222,49524,49375,47276,35417,05,72437
ZCTA5 72438,35136,35136,19375,35152,43807,21458,05,72438
ZCTA5 72440,65750,65750,-666666666,68092,46000,-666666666,05,72440
ZCTA5 72441,2499,2499,-666666666,-666666666,2499,-666666666,05,72441
ZCTA5 72442,53011,53011,26949,66406,54214,26328,05,72442
ZCTA5 72443,46382,46382,81375,61250,42969,34107,05,72443
ZCTA5 72444,35302,35302,25938,44412,22432,32778,05,72444
ZCTA5 72445,50833,50833,-666666666,-666666666,66875,35625,05,72445
ZCTA5 72447,41324,41324,-666666666,72321,44479,30037,05,72447
ZCTA5 72449,33750,33750,-666666666,31042,26250,46250,05,72449
ZCTA5 72450,46553,46553,32259,54930,54043,36136,05,72450
ZCTA5 72453,40250,40250,-666666666,-666666666,40500,32188,05,72453
ZCTA5 72454,37263,37263,29231,48333,48125,29297,05,72454
ZCTA5 72455,39352,39352,31031,48583,44286,34176,05,72455
ZCTA5 72456,35417,35417,-666666666,-666666666,37102,-666666666,05,72456
ZCTA5 72457,42000,42000,-666666666,76042,45938,18750,05,72457
ZCTA5 72458,62833,62833,-666666666,79500,81389,34853,05,72458
ZCTA5 72459,32456,32456,-666666666,31080,43611,23438,05,72459
ZCTA5 72460,21977,21977,-666666666,-666666666,33026,-666666666,05,72460
ZCTA5 72461,40727,40727,30469,45378,47813,37468,05,72461
ZCTA5 72462,27697,27697,-666666666,28906,23438,27917,05,72462
ZCTA5 72464,28750,28750,-666666666,-666666666,18750,34000,05,72464
ZCTA5 72466,32019,32019,-666666666,-666666666,-666666666,36111,05,72466
ZCTA5 72467,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72467
ZCTA5 72469,40000,40000,-666666666,47083,39375,33846,05,72469
ZCTA5 72470,39750,39750,-666666666,32250,41875,39167,05,72470
ZCTA5 72471,40500,40500,-666666666,61944,42604,22969,05,72471
ZCTA5 72472,41300,41300,22150,49792,44957,36075,05,72472
ZCTA5 72473,41179,41179,-666666666,43382,44323,31339,05,72473
ZCTA5 72476,39261,39261,29063,52353,46618,35000,05,72476
ZCTA5 72478,-666666666,-666666666,-666666666,-666666666,-666666666,25233,05,72478
ZCTA5 72479,49464,49464,48679,52734,52188,31583,05,72479
ZCTA5 72482,28958,28958,-666666666,39423,30938,23000,05,72482
ZCTA5 72501,44666,44666,36250,53227,45994,35309,05,72501
ZCTA5 72512,31899,31899,27031,31288,25438,36336,05,72512
ZCTA5 72513,33777,33777,18889,37448,31295,32700,05,72513
ZCTA5 72515,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72515
ZCTA5 72517,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72517
ZCTA5 72519,41563,41563,9111,43625,38438,45747,05,72519
ZCTA5 72520,-666666666,-666666666,-666666666,-666666666,-666666666,24904,05,72520
ZCTA5 72521,40587,40587,27656,43478,42073,25815,05,72521
ZCTA5 72522,47833,47833,-666666666,-666666666,49042,-666666666,05,72522
ZCTA5 72523,30156,30156,-666666666,50947,-666666666,25867,05,72523
ZCTA5 72524,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72524
ZCTA5 72526,-666666666,-666666666,-666666666,85950,26875,23125,05,72526
ZCTA5 72527,93750,93750,-666666666,-666666666,-666666666,-666666666,05,72527
ZCTA5 72528,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72528
ZCTA5 72529,38081,38081,-666666666,34018,31053,49167,05,72529
ZCTA5 72530,37112,37112,-666666666,34464,37153,37647,05,72530
ZCTA5 72531,39385,39385,-666666666,39519,54405,-666666666,05,72531
ZCTA5 72532,35363,35363,-666666666,-666666666,41958,35154,05,72532
ZCTA5 72533,34773,34773,-666666666,45729,20938,45588,05,72533
ZCTA5 72534,65357,65357,-666666666,77891,65969,-666666666,05,72534
ZCTA5 72536,40278,40278,-666666666,81583,29375,-666666666,05,72536
ZCTA5 72537,53938,53938,-666666666,-666666666,55954,40972,05,72537
ZCTA5 72538,32869,32869,-666666666,-666666666,33068,-666666666,05,72538
ZCTA5 72539,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72539
ZCTA5 72540,44167,44167,-666666666,59167,-666666666,-666666666,05,72540
ZCTA5 72542,36653,36653,16375,33485,44306,35921,05,72542
ZCTA5 72543,47578,47578,30917,54041,56336,40287,05,72543
ZCTA5 72544,26327,26327,-666666666,-666666666,-666666666,24531,05,72544
ZCTA5 72546,34408,34408,-666666666,-666666666,-666666666,33684,05,72546
ZCTA5 72550,-666666666,-666666666,-666666666,66875,-666666666,-666666666,05,72550
ZCTA5 72553,-666666666,-666666666,-666666666,70625,30417,-666666666,05,72553
ZCTA5 72554,37708,37708,-666666666,53086,42750,28854,05,72554
ZCTA5 72555,48021,48021,-666666666,-666666666,-666666666,47865,05,72555
ZCTA5 72556,45573,45573,90391,43718,51045,40240,05,72556
ZCTA5 72560,38044,38044,30156,41068,39147,31875,05,72560
ZCTA5 72561,55000,55000,-666666666,90592,51111,49167,05,72561
ZCTA5 72562,36786,36786,21818,44550,49375,28837,05,72562
ZCTA5 72564,31167,31167,-666666666,-666666666,43269,18750,05,72564
ZCTA5 72565,45625,45625,-666666666,33750,79000,25250,05,72565
ZCTA5 72566,23393,23393,-666666666,-666666666,-666666666,21875,05,72566
ZCTA5 72567,24464,24464,-666666666,-666666666,-666666666,19702,05,72567
ZCTA5 72568,39643,39643,-666666666,-666666666,45822,18452,05,72568
ZCTA5 72569,71563,71563,-666666666,80321,86224,36210,05,72569
ZCTA5 72571,44815,44815,-666666666,-666666666,74141,43897,05,72571
ZCTA5 72572,43750,43750,-666666666,-666666666,48281,-666666666,05,72572
ZCTA5 72573,81607,81607,-666666666,-666666666,81429,-666666666,05,72573
ZCTA5 72576,30683,30683,19113,45613,44615,21207,05,72576
ZCTA5 72577,58125,58125,-666666666,74271,50000,-666666666,05,72577
ZCTA5 72578,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72578
ZCTA5 72579,44063,44063,28036,-666666666,44241,61250,05,72579
ZCTA5 72581,34773,34773,-666666666,64020,58971,29504,05,72581
ZCTA5 72583,34458,34458,28750,62457,-666666666,20875,05,72583
ZCTA5 72584,53315,53315,-666666666,-666666666,63250,46765,05,72584
ZCTA5 72585,-666666666,-666666666,-666666666,-666666666,-666666666,24224,05,72585
ZCTA5 72587,76071,76071,-666666666,-666666666,-666666666,-666666666,05,72587
ZCTA5 72601,45874,45874,41125,47383,53037,38381,05,72601
ZCTA5 72611,49044,49044,61250,31058,77074,27132,05,72611
ZCTA5 72616,49245,49245,36038,64545,52750,34495,05,72616
ZCTA5 72617,38365,38365,-666666666,-666666666,-666666666,38558,05,72617
ZCTA5 72619,40313,40313,-666666666,43362,41429,36000,05,72619
ZCTA5 72623,50563,50563,-666666666,-666666666,53214,50438,05,72623
ZCTA5 72624,47008,47008,-666666666,52969,-666666666,45893,05,72624
ZCTA5 72626,38750,38750,30227,39000,34250,50547,05,72626
ZCTA5 72628,49063,49063,-666666666,61339,48125,37083,05,72628
ZCTA5 72629,27778,27778,-666666666,-666666666,17143,32788,05,72629
ZCTA5 72630,36771,36771,-666666666,54107,33750,38250,05,72630
ZCTA5 72631,43225,43225,41786,68384,48490,39070,05,72631
ZCTA5 72632,43402,43402,27750,43125,36903,46343,05,72632
ZCTA5 72633,45956,45956,-666666666,45809,43077,-666666666,05,72633
ZCTA5 72634,40288,40288,24500,56827,38750,41719,05,72634
ZCTA5 72635,40142,40142,27875,41823,54300,27917,05,72635
ZCTA5 72636,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72636
ZCTA5 72638,44628,44628,-666666666,51277,49375,29974,05,72638
ZCTA5 72639,45833,45833,-666666666,45750,45792,67670,05,72639
ZCTA5 72640,34091,34091,-666666666,-666666666,48819,-666666666,05,72640
ZCTA5 72641,31033,31033,-666666666,58438,38843,25081,05,72641
ZCTA5 72642,47218,47218,-666666666,73250,49519,39883,05,72642
ZCTA5 72644,34485,34485,-666666666,50000,34754,24767,05,72644
ZCTA5 72645,32297,32297,-666666666,37813,33068,31285,05,72645
ZCTA5 72648,70179,70179,-666666666,-666666666,83229,46522,05,72648
ZCTA5 72650,34931,34931,43478,44107,39583,20739,05,72650
ZCTA5 72651,56205,56205,-666666666,75508,58409,32411,05,72651
ZCTA5 72653,42492,42492,31176,48940,48963,38318,05,72653
ZCTA5 72655,37656,37656,-666666666,47500,27955,38500,05,72655
ZCTA5 72658,37500,37500,-666666666,36000,38393,38214,05,72658
ZCTA5 72660,-666666666,-666666666,-666666666,61161,61250,27386,05,72660
ZCTA5 72661,32802,32802,-666666666,-666666666,47039,29464,05,72661
ZCTA5 72662,45748,45748,-666666666,46250,50521,36442,05,72662
ZCTA5 72663,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72663
ZCTA5 72666,11613,11613,-666666666,-666666666,-666666666,-666666666,05,72666
ZCTA5 72668,60568,60568,-666666666,-666666666,-666666666,60057,05,72668
ZCTA5 72669,-666666666,-666666666,-666666666,-666666666,19063,29028,05,72669
ZCTA5 72670,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72670
ZCTA5 72672,19000,19000,-666666666,40357,15625,19375,05,72672
ZCTA5 72675,38056,38056,-666666666,36000,28500,55263,05,72675
ZCTA5 72677,28250,28250,-666666666,-666666666,28250,-666666666,05,72677
ZCTA5 72679,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72679
ZCTA5 72680,55581,55581,-666666666,55739,63182,30288,05,72680
ZCTA5 72682,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72682
ZCTA5 72683,47083,47083,-666666666,65278,-666666666,-666666666,05,72683
ZCTA5 72685,36033,36033,-666666666,25000,42440,34400,05,72685
ZCTA5 72686,43625,43625,-666666666,-666666666,-666666666,-666666666,05,72686
ZCTA5 72687,34149,34149,29524,40688,38700,33000,05,72687
ZCTA5 72701,38031,38031,16351,41611,61657,46602,05,72701
ZCTA5 72703,47670,47670,22689,52876,54639,54385,05,72703
ZCTA5 72704,61829,61829,30383,77094,73083,44012,05,72704
ZCTA5 72712,83601,83601,52404,94295,106202,44514,05,72712
ZCTA5 72714,68689,68689,70300,109514,78385,43875,05,72714
ZCTA5 72715,64901,64901,57669,77610,76471,53179,05,72715
ZCTA5 72717,54094,54094,-666666666,54519,56375,52125,05,72717
ZCTA5 72718,132230,132230,69375,138116,119261,131607,05,72718
ZCTA5 72719,73052,73052,-666666666,84524,71250,61492,05,72719
ZCTA5 72721,57885,57885,-666666666,-666666666,-666666666,-666666666,05,72721
ZCTA5 72722,50852,50852,55714,52750,50637,43182,05,72722
ZCTA5 72727,58902,58902,-666666666,68158,52891,26923,05,72727
ZCTA5 72729,25125,25125,-666666666,-666666666,-666666666,24063,05,72729
ZCTA5 72730,55874,55874,44246,62019,63491,48224,05,72730
ZCTA5 72732,64671,64671,78125,78462,67778,56154,05,72732
ZCTA5 72734,59500,59500,24085,64539,67148,32841,05,72734
ZCTA5 72736,55475,55475,62895,77500,60052,18922,05,72736
ZCTA5 72738,62000,62000,-666666666,79083,61875,58819,05,72738
ZCTA5 72739,58320,58320,-666666666,57917,41648,59293,05,72739
ZCTA5 72740,45299,45299,25208,58942,53250,27222,05,72740
ZCTA5 72742,42629,42629,-666666666,43836,47000,26118,05,72742
ZCTA5 72744,43892,43892,34038,49716,61500,23333,05,72744
ZCTA5 72745,67318,67318,38854,68174,72537,46810,05,72745
ZCTA5 72747,46932,46932,-666666666,-666666666,-666666666,-666666666,05,72747
ZCTA5 72749,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72749
ZCTA5 72751,58520,58520,-666666666,62315,76250,37917,05,72751
ZCTA5 72752,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72752
ZCTA5 72753,65444,65444,42059,68542,70772,44219,05,72753
ZCTA5 72756,52379,52379,43885,52717,63080,45043,05,72756
ZCTA5 72758,73405,73405,52273,76715,87226,49514,05,72758
ZCTA5 72760,53750,53750,-666666666,-666666666,71420,23409,05,72760
ZCTA5 72761,51039,51039,27936,53032,65308,41462,05,72761
ZCTA5 72762,60662,60662,40719,62928,76446,43727,05,72762
ZCTA5 72764,46865,46865,35444,46327,55350,42619,05,72764
ZCTA5 72768,48750,48750,-666666666,64722,49583,24911,05,72768
ZCTA5 72769,51154,51154,-666666666,88382,38333,-666666666,05,72769
ZCTA5 72773,52096,52096,-666666666,72833,-666666666,42143,05,72773
ZCTA5 72774,56667,56667,64485,73750,63191,33889,05,72774
ZCTA5 72776,33721,33721,-666666666,31477,48040,19194,05,72776
ZCTA5 72801,33761,33761,17423,34324,45608,31108,05,72801
ZCTA5 72802,54135,54135,30656,65321,55375,50014,05,72802
ZCTA5 72821,39047,39047,45417,63155,37569,38250,05,72821
ZCTA5 72823,42314,42314,-666666666,53472,54808,27107,05,72823
ZCTA5 72824,49063,49063,63194,36453,62120,78750,05,72824
ZCTA5 72826,59000,59000,-666666666,-666666666,59500,-666666666,05,72826
ZCTA5 72827,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72827
ZCTA5 72828,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72828
ZCTA5 72830,38985,38985,24871,44688,43438,30403,05,72830
ZCTA5 72832,37202,37202,-666666666,51250,43393,36190,05,72832
ZCTA5 72833,43997,43997,-666666666,34933,61383,37574,05,72833
ZCTA5 72834,45500,45500,46964,44049,63786,32457,05,72834
ZCTA5 72835,33388,33388,-666666666,90208,21667,33882,05,72835
ZCTA5 72837,42486,42486,30341,64861,57857,30625,05,72837
ZCTA5 72838,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72838
ZCTA5 72839,54457,54457,-666666666,-666666666,-666666666,64219,05,72839
ZCTA5 72840,31010,31010,-666666666,42803,31019,24704,05,72840
ZCTA5 72841,24042,24042,-666666666,-666666666,-666666666,23250,05,72841
ZCTA5 72842,41923,41923,-666666666,39348,84375,41058,05,72842
ZCTA5 72843,44778,44778,-666666666,66500,44597,29128,05,72843
ZCTA5 72845,49167,49167,-666666666,40893,53810,53333,05,72845
ZCTA5 72846,40615,40615,-666666666,43306,43750,25525,05,72846
ZCTA5 72847,40850,40850,50250,37400,62596,26250,05,72847
ZCTA5 72851,53750,53750,-666666666,-666666666,63750,-666666666,05,72851
ZCTA5 72852,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72852
ZCTA5 72853,38913,38913,39167,51727,36607,23387,05,72853
ZCTA5 72854,27619,27619,-666666666,-666666666,-666666666,22500,05,72854
ZCTA5 72855,39114,39114,63958,42627,46471,26774,05,72855
ZCTA5 72856,47727,47727,-666666666,45625,60000,40000,05,72856
ZCTA5 72857,55000,55000,-666666666,61786,44219,60870,05,72857
ZCTA5 72858,44667,44667,59453,-666666666,67361,34000,05,72858
ZCTA5 72860,43276,43276,-666666666,-666666666,42672,-666666666,05,72860
ZCTA5 72863,48125,48125,42625,52821,55417,45865,05,72863
ZCTA5 72865,49350,49350,-666666666,48787,71406,35000,05,72865
ZCTA5 72901,36528,36528,37654,49063,31071,36325,05,72901
ZCTA5 72903,46706,46706,25945,41839,65452,38528,05,72903
ZCTA5 72904,32311,32311,29115,32274,34455,26742,05,72904
ZCTA5 72908,51941,51941,43015,58200,58576,30814,05,72908
ZCTA5 72916,72561,72561,36219,53441,108514,60446,05,72916
ZCTA5 72921,50995,50995,31525,61471,62900,30688,05,72921
ZCTA5 72923,47755,47755,-666666666,46265,48321,54405,05,72923
ZCTA5 72926,26622,26622,-666666666,39063,19688,36250,05,72926
ZCTA5 72927,39636,39636,25714,52222,38773,36081,05,72927
ZCTA5 72928,50441,50441,-666666666,95536,-666666666,42500,05,72928
ZCTA5 72930,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,05,72930
ZCTA5 72932,38264,38264,-666666666,48382,37273,32292,05,72932
ZCTA5 72933,53163,53163,-666666666,60508,61635,42115,05,72933
ZCTA5 72934,25847,25847,-666666666,-666666666,-666666666,21058,05,72934
ZCTA5 72935,31563,31563,-666666666,38750,31250,23750,05,72935
ZCTA5 72936,59674,59674,29079,78156,69357,31291,05,72936
ZCTA5 72937,45000,45000,-666666666,63429,47863,33333,05,72937
ZCTA5 72938,52587,52587,48409,53458,69063,31444,05,72938
ZCTA5 72940,64180,64180,-666666666,54306,101250,38214,05,72940
ZCTA5 72941,53152,53152,53229,67500,61210,37880,05,72941
ZCTA5 72943,42432,42432,41204,48287,51250,22273,05,72943
ZCTA5 72944,50208,50208,53043,57396,49181,29696,05,72944
ZCTA5 72945,34688,34688,-666666666,50250,41250,33750,05,72945
ZCTA5 72946,49190,49190,39375,53319,61071,29673,05,72946
ZCTA5 72947,41849,41849,35795,50804,48333,33036,05,72947
ZCTA5 72948,22679,22679,-666666666,-666666666,-666666666,-666666666,05,72948
ZCTA5 72949,32875,32875,-666666666,54213,33108,27897,05,72949
ZCTA5 72950,62083,62083,-666666666,210758,-666666666,51620,05,72950
ZCTA5 72951,36207,36207,-666666666,42292,42500,35474,05,72951
ZCTA5 72952,47589,47589,-666666666,51269,31276,52269,05,72952
ZCTA5 72955,36422,36422,-666666666,-666666666,37304,-666666666,05,72955
ZCTA5 72956,47229,47229,32090,54500,54750,36171,05,72956
ZCTA5 72958,34340,34340,15625,45019,36778,25591,05,72958
ZCTA5 72959,37295,37295,33750,54167,65909,24531,05,72959
ZCTA5 73002,54063,54063,-666666666,71250,55714,37500,40,73002
ZCTA5 73003,66540,66540,40625,71859,83194,50284,40,73003
ZCTA5 73004,68750,68750,40625,78571,92917,39375,40,73004
ZCTA5 73005,45083,45083,41776,49485,49841,37768,40,73005
ZCTA5 73006,46818,46818,85368,44647,56250,31250,40,73006
ZCTA5 73007,104265,104265,-666666666,-666666666,140469,-666666666,40,73007
ZCTA5 73008,50957,50957,40595,51949,54769,47984,40,73008
ZCTA5 73009,53021,53021,30625,67344,64167,30694,40,73009
ZCTA5 73010,73269,73269,40809,80353,88413,51297,40,73010
ZCTA5 73011,50341,50341,-666666666,50714,63958,30625,40,73011
ZCTA5 73012,100227,100227,45901,99133,117023,66416,40,73012
ZCTA5 73013,87173,87173,39527,94000,110217,59977,40,73013
ZCTA5 73014,63657,63657,41250,80000,69792,36071,40,73014
ZCTA5 73015,32724,32724,-666666666,34792,33021,32083,40,73015
ZCTA5 73016,81875,81875,-666666666,77000,109808,61786,40,73016
ZCTA5 73017,43816,43816,-666666666,51034,50865,32232,40,73017
ZCTA5 73018,47174,47174,22543,56596,57074,34825,40,73018
ZCTA5 73019,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73019
ZCTA5 73020,81149,81149,73854,88525,86789,60241,40,73020
ZCTA5 73021,71500,71500,-666666666,83333,71000,-666666666,40,73021
ZCTA5 73024,65521,65521,-666666666,56667,95781,48021,40,73024
ZCTA5 73025,129464,129464,-666666666,136250,141694,80536,40,73025
ZCTA5 73026,78520,78520,-666666666,83750,90985,57232,40,73026
ZCTA5 73027,46339,46339,2499,60000,51375,28860,40,73027
ZCTA5 73028,50104,50104,-666666666,49107,68000,48016,40,73028
ZCTA5 73029,51761,51761,-666666666,69875,51944,33083,40,73029
ZCTA5 73030,51992,51992,36500,64732,53833,34000,40,73030
ZCTA5 73032,49250,49250,39375,63750,-666666666,36250,40,73032
ZCTA5 73033,41250,41250,35000,57500,37500,29167,40,73033
ZCTA5 73034,88264,88264,30150,90459,116467,82163,40,73034
ZCTA5 73036,51519,51519,47250,53097,63309,42540,40,73036
ZCTA5 73038,42772,42772,18750,55179,55313,34089,40,73038
ZCTA5 73040,45278,45278,-666666666,48409,44783,26667,40,73040
ZCTA5 73041,68462,68462,-666666666,76250,52083,53750,40,73041
ZCTA5 73042,51250,51250,51250,63125,62292,34107,40,73042
ZCTA5 73043,29091,29091,-666666666,2499,38958,-666666666,40,73043
ZCTA5 73044,57739,57739,61154,67813,63801,39189,40,73044
ZCTA5 73045,61540,61540,39231,70217,69574,44535,40,73045
ZCTA5 73047,48824,48824,41354,67115,51786,34236,40,73047
ZCTA5 73048,62581,62581,57250,79375,69000,32031,40,73048
ZCTA5 73049,64097,64097,51563,70750,73475,53063,40,73049
ZCTA5 73050,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73050
ZCTA5 73051,51250,51250,-666666666,52109,54283,45000,40,73051
ZCTA5 73052,51250,51250,36579,61250,65135,38315,40,73052
ZCTA5 73053,44167,44167,-666666666,65000,52083,24107,40,73053
ZCTA5 73054,60417,60417,67841,58221,80069,40625,40,73054
ZCTA5 73055,53865,53865,46125,63313,60446,33403,40,73055
ZCTA5 73056,78438,78438,-666666666,99125,63750,68438,40,73056
ZCTA5 73057,47552,47552,42045,47143,63750,38375,40,73057
ZCTA5 73058,-666666666,-666666666,-666666666,121023,-666666666,32969,40,73058
ZCTA5 73059,59321,59321,-666666666,57000,77656,39300,40,73059
ZCTA5 73061,67566,67566,-666666666,69667,82883,42566,40,73061
ZCTA5 73062,36932,36932,43750,56250,35714,29457,40,73062
ZCTA5 73063,53125,53125,-666666666,96250,67917,40417,40,73063
ZCTA5 73064,76958,76958,49167,93225,85208,48821,40,73064
